RPM, Speed, Water-temp (engine), Air-temp manifold, Batt voltage, Pot, MAP, Lambda, Gear Neautral, Oil-press, Water-temp, Oil-temp
 4739;  0; 78; 58;14; 14;48967;0.000000; 18; 37;197;197
 4651;  0; 78; 58;14;  9; 936;0.106250;255;255;108; 91
 4651;  0; 78; 58;14;  9; 945;0.106250;255;255;108; 91
 4735;  0; 77; 58;14; 14;48967;0.000000; 19;192;197;197
 5099;  0; 78; 58;14; 23;1098;0.105833;255;255;108; 91
 5185;  0; 78; 58;14; 16;1066;0.105833;255;255;108; 91
 5185;  0; 78; 58;14; 20;7718;0.051250;255; 10;197;139
 6008;  0; 79; 58;14; 22; 994;0.106250;255;255;108; 91
 6187;  0; 78; 58;14; 23;1025;0.106250;255;255;108; 91
 6187;  0; 78; 58;151; 99;5127;0.000000;  0;  4;144;180
 6825;  0; 79; 58;14; 30;1104;0.106250;255;248;106; 91
 7081;  0; 79; 58;14; 30;1125;0.105833;255;255;106; 91
 7174;  0; 79; 58;14; 27;48967;0.000000; 27; 69;197;197
 6940;  0; 76; 58;14;  0; 638;0.105417;242;252;105; 91
 6940;  0; 76; 58;14;  0; 616;0.105000;255;255;105; 91
 6878;  0; 76; 58;14;  0;48967;0.000000; 26;208;197;197
 6728;  0; 76; 58;14;  1; 613;0.105000;255;255;105; 90
 6728;  0; 76; 58;14;  1; 613;0.105000;255;255;105; 90
 6668;  0; 76; 58;14;  0;48967;0.000000; 19;  7;197;197
 4483;  0; 76; 58;14;  2; 823;0.105833;253;255;103; 90
 4483;  0; 76; 58;14;  2; 823;0.105833;255;255;103; 90
 4671;  0; 76; 58;14;  0;48967;0.000000; 21; 31;197;197
 5444;  0; 77; 58;14; 27;1107;0.105833;255;255;103; 90
 5444;  0; 77; 58;14; 27;1107;0.105833;255;255;103; 90
 5679;  0; 77; 58;14; 28;1119;0.105833;255;255;103; 90
 5805;  0; 77; 58;14; 29;1129;0.105833;255;255;103; 90
 5805;  0; 77; 58;14; 29;1129;0.105833;255;255;103; 90
 5919;  0; 77; 58;14; 14;1035;0.105833;255;255;103; 90
 5919;  0; 77; 58;14; 14;1035;0.105833;255;255;103; 90
 5549;  0; 77; 58;14;  0; 870;0.106250;250;255;103; 90
 5232;  0; 76; 58;14;  0; 777;0.106250;255;255;103; 90
 5232;  0; 76; 58;14;  0; 777;0.106250;255;255;103; 90
 5399;  0; 77; 58;14;  0; 738;0.105833;255;255;103; 90
 5399;  0; 77; 58;14;  0; 738;0.105833;255;255;103; 91
 5590;  0; 80; 58;14;  0; 704;0.104583;255;255;103; 90
 5489;  0; 76; 57;14;  5; 698;0.104167;255;255;103; 90
 5489;  0; 76; 57;14;  5; 698;0.104167;255;255;103; 90
 5461;  0; 80; 57;14;  8; 771;0.104167;250;250;102; 90
 5461;  0; 80; 57;14;  8; 771;0.104167;255;255;103; 90
 5433;  0; 76; 57;14;  9; 815;0.104583;255;255;102; 90
 5844;  0; 80; 57;14; 10; 839;0.105000;255;255;102; 90
 5844;  0; 80; 57;14; 10; 839;0.105000;255;255;102; 90
 5549;  0; 78; 58;14;  8; 819;0.105417;255;255;102; 91
 5227;  0; 77; 58;14;  5; 819;0.105417;255;255;102; 90
 5227;  0; 77; 58;14;  5; 816;0.105833;255;255;102; 91
 5472;  0; 76; 57;14;  5; 801;0.105833;255;255;102; 90
 5472;  0; 76; 57;14;  5; 801;0.105833;255;253;102; 90
 5672;  0; 79; 57;14;  2; 755;0.105833;255;255;102; 90
 5259;  0; 76; 58;14;  2; 755;0.105833;255;255;102; 90
 5259;  0; 76; 58;14;  2; 720;0.105833;255;255;102; 90
 5054;  0; 76; 58;14;  2; 736;0.105833;255;255;102; 90
 5054;  0; 76; 58;14;  2; 736;0.105833;255;255;102; 90
 5025;  0; 76; 58;14;  1; 768;0.105417;255;255;102; 90
 5323;  0; 76; 57;14;  0; 768;0.105417;255;255;102; 90
 5323;  0; 76; 57;14;  0; 732;0.105000;255;255;102; 91
 5069;  0; 76; 57;14;  0; 723;0.105000;255;255;102; 90
 5069;  0; 76; 57;14;  0; 723;0.105000;255;255;102; 90
 4991;  0; 76; 57;14;  0; 741;0.105000;255;255;102; 90
 4710;  0; 79; 57;14;  0; 765;0.105000;255;255;102; 90
 4710;  0; 79; 57;14;  0; 765;0.105000;255;255;102; 90
 4499;  0; 76; 57;14;  0; 784;0.105000;255;255;102; 90
 4499;  0; 76; 57;14;  0; 784;0.105000;255;255;102; 90
 4546;  0; 76; 57;14;  0; 795;0.105000;255;255;102; 90
 4618;  0; 80; 57;14;  0; 801;0.105000;255;255;102; 91
 4618;  0; 80; 57;14;  0; 801;0.105833;255;246;102; 90
 4150;  0; 76; 57;14;  0; 814;0.105833;255;255;102; 90
 4150;  0; 76; 57;14;  0; 814;0.105833;255;255;102; 90
 4360;  0; 79; 57;14;  0; 820;0.105833;255;255;102; 90
 3992;  0; 76; 57;14;  0; 831;0.106250;255;255;102; 90
 3992;  0; 76; 57;14;  0; 831;0.106250;255;255;102; 90
 4287;  0; 79; 57;14;  0; 836;0.105833;255;255;102; 90
 4287;  0; 76; 57;14;  0; 836;0.105833;255;255;102; 90
 4204;  0; 76; 57;14;  0; 840;0.105833;255;255;102; 90
 4077;  0; 79; 57;14;  1; 842;0.105833;255;255;102; 91
 4077;  0; 79; 57;14;  1; 842;0.105833;255;255;102; 91
 4160;  0; 76; 57;14;  3; 856;0.105417;255;255;102; 90
 4287;  0; 76; 57;14;  2; 867;0.105417;245;255;100; 90
