4476,0,79,25,144,-1,762,255,255,36,76,1282914796,-7,10,81,2823,29,19,52
4476,0,79,25,144,-1,762,255,255,36,76,1282914796,-8,11,81,2885,28,19,52
4499,0,83,25,143,3,792,255,255,36,76,1282914796,-7,9,82,3352,28,21,52
4499,0,83,25,143,3,792,255,255,36,76,1282914796,-7,9,82,3352,28,21,52
4487,0,78,25,144,3,824,255,255,36,76,1282914796,-6,3,83,3562,28,23,52
4546,0,82,25,144,3,841,255,255,36,76,1282914796,-6,3,84,3690,29,25,52
4546,0,82,25,144,3,841,255,255,36,76,1282914796,-6,0,84,3690,29,25,52
4582,0,79,25,144,4,852,255,255,36,76,1282914796,-6,-5,85,3793,29,26,52
4639,0,83,25,144,4,852,255,255,36,76,1282914796,-6,-5,85,3793,29,26,52
4639,0,83,25,144,4,861,255,255,36,76,1282914796,-6,-9,87,3907,29,26,52
4651,0,79,25,144,8,890,255,255,36,76,1282914797,-6,-10,88,4652,30,29,52
4651,0,83,25,144,12,890,255,255,36,76,1282914797,-6,-10,88,4652,30,29,52
4752,0,83,25,143,12,930,255,255,36,76,1282914797,-6,-10,89,5532,31,33,52
4774,0,84,25,144,12,963,255,255,36,76,1282914797,-5,-9,89,5805,32,36,52
4774,0,84,25,144,12,963,255,255,36,76,1282914797,-5,-9,89,5805,32,36,52
4888,0,80,25,144,14,983,255,255,36,76,1282914797,-5,-8,88,5840,32,38,52
4911,0,81,25,144,14,992,255,255,36,76,1282914797,-5,-8,88,5840,32,38,52
4911,0,81,25,144,14,992,255,255,36,76,1282914797,-4,-7,88,5832,32,39,52
5099,0,80,25,144,14,991,255,255,36,76,1282914797,-5,-6,89,5775,33,39,52
5099,0,85,25,144,14,991,255,255,36,76,1282914797,-5,-6,89,5775,33,39,52
5084,0,85,25,143,14,987,255,255,36,76,1282914797,-5,-6,89,5738,33,38,52
5196,0,80,25,144,15,981,255,255,36,76,1282914797,-5,-6,89,5738,33,38,52
5196,0,80,25,144,15,981,255,255,36,76,1282914797,-4,-5,89,5771,33,38,52
5328,0,83,25,143,15,977,255,255,36,76,1282914797,-4,-4,89,5785,33,38,52
5427,0,80,25,143,15,977,255,255,36,76,1282914797,-4,-4,89,5785,33,38,52
5427,0,80,25,144,15,969,255,255,36,76,1282914797,-4,-2,89,5785,33,38,52
5513,0,80,25,144,15,966,255,255,36,76,1282914797,-4,0,88,5810,33,38,52
5513,0,80,25,144,15,966,255,255,36,76,1282914798,-4,0,88,5810,33,38,52
5590,0,86,25,143,15,960,255,255,36,76,1282914798,-4,0,87,5822,33,38,52
5710,0,80,25,142,15,956,255,255,36,76,1282914798,-4,0,87,5806,33,38,52
5710,0,80,25,142,15,956,255,255,37,76,1282914798,-5,0,87,5806,33,38,52
5818,0,86,25,141,16,958,255,255,36,76,1282914798,-5,0,85,5873,34,39,52
5939,0,81,25,141,16,966,255,255,37,76,1282914798,-5,0,85,5873,34,39,52
5939,0,81,25,142,16,966,255,255,37,76,1282914798,-5,0,85,5978,34,39,52
6035,0,84,25,142,17,978,255,255,37,77,1282914798,-5,0,83,6117,34,40,52
6035,0,84,25,142,17,978,255,255,37,76,1282914798,-5,0,83,6117,33,40,52
6057,0,81,25,142,17,988,255,255,37,76,1282914798,-4,-1,81,6230,33,41,52
6057,0,81,25,142,17,988,255,255,37,76,1282914798,-4,-1,81,6230,33,41,52
6202,0,81,25,143,17,998,242,255,37,76,1282914798,-5,-3,80,6348,33,41,52
6121,0,86,25,142,8,960,255,255,37,76,1282914798,-4,-4,79,5980,34,39,52
6085,0,81,25,142,-1,960,255,255,37,76,1282914798,-4,-4,79,5980,34,39,52
6085,0,81,25,143,-1,819,255,255,37,76,1282914798,-6,-6,77,3837,35,26,52
6099,0,86,25,142,-3,709,255,255,37,77,1282914798,-6,-6,76,2947,36,19,52
6099,0,86,25,142,-3,709,255,255,37,77,1282914798,-7,-8,76,2947,36,19,52
5766,0,80,25,143,-4,651,255,255,37,76,1282914799,-7,-9,78,2710,36,16,52
5779,0,85,25,143,-4,651,255,255,37,76,1282914799,-7,-9,78,2710,36,16,52
5779,0,85,25,142,-4,615,255,255,37,76,1282914799,-7,-9,80,2566,35,15,52
5851,0,81,25,143,-2,600,255,255,37,77,1282914799,-9,-9,83,2503,36,14,52
5851,0,81,25,143,-2,600,255,255,37,76,1282914799,-9,-9,83,2503,36,14,52
