Serial Send
Serial
Server started (Port: 9999),
0,0,70,30,127,0,1092,255,3,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917966,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917966,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917966,-6,0,156,5757,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917966,-6,0,156,5757,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917966,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917966,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917966,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917966,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917966,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1092,235,3,55,47,1282917966,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917967,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917967,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917967,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917967,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917967,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917967,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917967,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917967,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917967,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917968,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917968,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917968,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917968,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917969,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917969,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,243,3,55,47,1282917969,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917969,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917969,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917969,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917969,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,247,2,55,47,1282917969,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917969,-6,0,156,5767,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917970,-6,0,156,5767,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917970,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,255,3,55,47,1282917970,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917970,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1089,255,2,55,47,1282917970,-6,0,156,5752,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917970,-6,0,156,5752,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917970,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917970,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917970,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917970,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917970,-6,0,156,5786,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917970,-6,0,156,5786,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917970,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917970,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917970,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917970,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,232,3,55,47,1282917970,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917971,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917971,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,2,55,47,1282917971,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917971,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1089,255,3,55,47,1282917971,-6,0,156,5757,4,35,20
0,0,70,30,127,0,1089,255,3,55,47,1282917971,-6,0,156,5757,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1090,253,2,55,47,1282917971,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917971,-6,0,156,5762,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917971,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917971,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917971,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917971,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917972,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917972,-6,0,156,5771,4,35,20
0,0,70,30,127,0,1091,255,3,55,47,1282917972,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1091,255,2,55,47,1282917972,-6,0,156,5766,4,35,20
0,0,70,30,127,0,1090,255,2,55,47,1282917972,-6,0,156,5767,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917972,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917972,-6,0,156,5781,4,35,20
0,0,70,30,127,0,1092,255,3,55,47,1282917972,-6,0,156,5776,4,35,20
